Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,date,is_profitable,abs_pnl,sentiment_score,sentiment
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.713,60.49,708.52,BUY,2025-03-04 15:24:00,41614.11,Open Long,0.0,0x6d6bfe99ddc7b9388f930420d10b6c02017700670d7ef704e43c50377bc721be,83555405446,False,0.035425,915000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.713,10.0,117.13,BUY,2025-03-04 15:24:00,41674.6,Open Long,0.0,0x0e4a1535f23fc797a3710420d10b6e02011100f4c393f5d67f2cb76bc8a63704,83555405446,False,0.005856,755000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.713,10.0,117.13,BUY,2025-03-04 15:24:00,41684.6,Open Long,0.0,0x4425abe7d99e016b9ce70420d10b6e020112003c665d1033653176983794a297,83555405446,False,0.005856,1100000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.713,17.12,200.53,BUY,2025-03-04 15:24:00,41694.6,Open Long,0.0,0x3e0354cf289e3e13afbd0420d10b6e02011700fd038ad420c59cf525e8429c26,83555405446,False,0.010026,644000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.713,10.0,117.13,BUY,2025-03-04 15:24:00,41711.72,Open Long,0.0,0xba3f5f1a71663bc915cc0420d10b6e02012100d036469af5b3ae79429ce44321,83555405446,False,0.005856,589000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.713,10.0,117.13,BUY,2025-03-04 15:24:00,41721.72,Open Long,0.0,0xe8a8d2f7a275a90819c60420d10b7002013c00b3d731e2a5ca7347860ac5021b,83555405446,False,0.005856,474000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.713,178.5,2090.77,BUY,2025-03-04 15:24:00,41731.72,Open Long,0.0,0xb138b3ecb3ca91e2bab00420d10b7202010000458a314a2a277d1bd94972cf58,83555405446,False,0.104538,1080000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.713,679.17,7955.12,BUY,2025-03-04 15:24:00,41910.22,Open Long,0.0,0xb138b3ecb3ca91e2bab00420d10b7202010000458a314a2a277d1bd94972cf58,83555405446,False,0.397755,84800000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.713,50.36,589.87,BUY,2025-03-04 15:24:00,42589.39,Open Long,0.0,0xb138b3ecb3ca91e2bab00420d10b7202010000458a314a2a277d1bd94972cf58,83555405446,False,0.029493,174000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.711,645.86,7563.67,BUY,2025-03-04 15:24:00,42639.75,Open Long,0.0,0xb138b3ecb3ca91e2bab00420d10b7202010000458a314a2a277d1bd94972cf58,83555405445,False,0.378183,671000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.711,379.78,4447.6,BUY,2025-03-04 15:24:00,43285.61,Open Long,0.0,0xb138b3ecb3ca91e2bab00420d10b7202010000458a314a2a277d1bd94972cf58,83555405445,False,0.22238,218000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.709,1025.64,12009.22,BUY,2025-03-04 15:24:00,43665.39,Open Long,0.0,0xb138b3ecb3ca91e2bab00420d10b7202010000458a314a2a277d1bd94972cf58,83555405444,False,0.60046,493000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,357.87,4189.58,BUY,2025-03-04 15:24:00,44691.03,Open Long,0.0,0xb138b3ecb3ca91e2bab00420d10b7202010000458a314a2a277d1bd94972cf58,83555405443,False,0.209479,117000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,10.0,117.07,BUY,2025-03-04 15:24:00,45048.9,Open Long,0.0,0x5fe9b5e59434267857240420d10b7202012100a27d02e0783c93b42b8c470180,83555405443,False,0.005853,1080000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,10.0,117.07,BUY,2025-03-04 15:24:00,45058.9,Open Long,0.0,0x411031535bb28a6f07a10420d10b7202012200fb6bc652ae220f0ded0b64a9cc,83555405443,False,0.005853,86500000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,10.0,117.07,BUY,2025-03-04 15:24:00,45068.9,Open Long,0.0,0xdbda9905184cdbdd95160420d10b72020127009fd32956c862f53678b9b9e89a,83555405443,False,0.005853,1000000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,10.0,117.07,BUY,2025-03-04 15:24:00,45078.9,Open Long,0.0,0x497fdd46e3cabb0285910420d10b74019b00c64532e0c90b8afd388dde8120dc,83555405443,False,0.005853,264000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,10.0,117.07,BUY,2025-03-04 15:24:00,45088.9,Open Long,0.0,0x099a11cb9ed6eaedb7070420d10b7502010300d0421278595806868088635f83,83555405443,False,0.005853,306000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,363.56,4256.2,BUY,2025-03-04 15:24:00,45098.9,Open Long,0.0,0x96d4cfe7de8ff33468150420d10b7502010700f4190df77161c4362ee3a07d7e,83555405443,False,0.212809,916000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,2.38,27.86,BUY,2025-03-04 15:24:00,45462.46,Open Long,0.0,0x9bb9ed22249ea161f0e20420d10b7e01d900546ebae30c2709da9e8572efc4cf,83555405443,False,0.001393,566000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,205.0,2399.93,BUY,2025-03-04 15:24:00,45464.84,Open Long,0.0,0x657c4865fda8901c1ca90420d10b7e01de006ecb10fd03f9fbfe0070c2fc5e60,83555405443,False,0.119996,23100000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,34.21,400.5,BUY,2025-03-04 15:24:00,45669.84,Open Long,0.0,0x57ca2a3b5c2dbb6ebd1f0420d10b86014300566733345720785dfebe1a987461,83555405443,False,0.020024,383000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,5.0,58.54,BUY,2025-03-04 15:24:00,45704.05,Open Long,0.0,0xc908186f30db9f32bb160420d10b8701de00472e8962c2764b375bf66dbab150,83555405443,False,0.002926,861000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.707,7.62,89.21,BUY,2025-03-04 15:24:00,45709.05,Open Long,0.0,0x82bcd93a7b189b764a320420d10b8a019e00bfd4cf6284a844009cad3712af81,83555405443,False,0.00446,909000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.705,149.92,1754.81,BUY,2025-03-04 15:24:00,45716.67,Open Long,0.0,0xf052885079f182cc9d560420d10b9b02012d00ed42de41876ad418219eb065d8,83555405442,False,0.08774,142000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.705,427.82,5007.63,BUY,2025-03-04 15:24:00,45866.59,Open Long,0.0,0xa6a78f475779ccc3b16c0420d10b9c02011b00cb1718444abf8256dbb7f2af33,83555405442,False,0.250381,511000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.705,447.9,5242.67,BUY,2025-03-04 15:24:00,46294.41,Open Long,0.0,0xa68f0270057c15c490790420d10b9e012000bfdef2dfee3ca2d77645a775ab35,83555405442,False,0.262133,127000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.703,1025.64,12003.06,BUY,2025-03-04 15:24:00,46742.31,Open Long,0.0,0x52c1dd7d86f8ebb277670420d10bb001b9004638ebfb1e40bfaa81bb700b72b1,83555405441,False,0.600153,340000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.701,1025.64,12001.01,BUY,2025-03-04 15:24:00,47767.95,Open Long,0.0,0x52c1dd7d86f8ebb277670420d10bb001b9004638ebfb1e40bfaa81bb700b72b1,83555405440,False,0.60005,568000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.699,1025.64,11998.96,BUY,2025-03-04 15:24:00,48793.59,Open Long,0.0,0x52c1dd7d86f8ebb277670420d10bb001b9004638ebfb1e40bfaa81bb700b72b1,83555405439,False,0.599948,601000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.697,1025.64,11996.91,BUY,2025-03-04 15:24:00,49819.23,Open Long,0.0,0x52c1dd7d86f8ebb277670420d10bb001b9004638ebfb1e40bfaa81bb700b72b1,83555405438,False,0.599845,965000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.695,561.32,6564.64,BUY,2025-03-04 15:24:00,50844.87,Open Long,0.0,0x5b5d14faf6ced2603a060420d10bda02012300929631b45b13bd0a983a3954c9,83555405437,False,0.328231,830000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.695,6.87,80.34,BUY,2025-03-04 15:24:00,51406.19,Open Long,0.0,0xc7d8cc8e8b082df3a7f30420d10c27012600af550d8030417db8f64fe32d9f39,83555405437,False,0.004017,546000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.695,101.39,1185.76,BUY,2025-03-04 15:24:00,51413.06,Open Long,0.0,0xae3fcfd9e5871d86ec460420d10c3301ad005b8820b72e3ce22f31604f9ab5b1,83555405437,False,0.059287,23900000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.695,356.06,4164.12,BUY,2025-03-04 15:24:00,51514.45,Open Long,0.0,0xc3d7742c7d1babb204cc0420d10c36011c0032348948ad97e5c9c705c71d6b2a,83555405437,False,0.208206,909000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.693,1025.64,11992.81,BUY,2025-03-04 15:24:00,51870.51,Open Long,0.0,0x7315afe20b93d43fb6590420d10c470201780035f0ae4dff889af1185f140736,83555405436,False,0.59964,263000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.691,268.36,3137.4,BUY,2025-03-04 15:24:00,52896.15,Open Long,0.0,0x7315afe20b93d43fb6590420d10c470201780035f0ae4dff889af1185f140736,83555405435,False,0.156869,805000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.691,54.33,635.17,BUY,2025-03-04 15:24:00,53164.51,Open Long,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,83555405435,False,0.031758,230000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.255,11.05,124.37,BUY,2025-03-04 19:22:00,53218.84,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.03731,465000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.255,8.89,100.06,BUY,2025-03-04 19:22:00,53229.89,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.030017,37700000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.256,50.0,562.8,BUY,2025-03-04 19:22:00,53238.78,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.168839,188000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.256,82.63,930.08,BUY,2025-03-04 19:22:00,53288.78,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.279024,882000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.256,3.31,37.26,BUY,2025-03-04 19:22:00,53371.41,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.011177,964000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.258,17.76,199.94,BUY,2025-03-04 19:22:00,53374.72,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.059982,249000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.259,39.88,449.01,BUY,2025-03-04 19:22:00,53392.48,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.134702,1030000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.259,1.78,20.04,BUY,2025-03-04 19:22:00,53432.36,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.006012,984000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.259,26.68,300.39,BUY,2025-03-04 19:22:00,53434.14,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.090117,1000000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.259,1.07,12.05,BUY,2025-03-04 19:22:00,53460.82,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.003614,681000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.259,21.38,240.72,BUY,2025-03-04 19:22:00,53461.89,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.072215,284000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.259,449.3,5058.67,BUY,2025-03-04 19:22:00,53483.27,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,1.5176,1010000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.259,449.3,5058.67,BUY,2025-03-04 19:22:00,53932.57,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,1.5176,535000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.26,9616.81,108285.28,BUY,2025-03-04 19:22:00,54381.87,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,32.485584,557000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.261,15.0,168.91,BUY,2025-03-04 19:22:00,63998.68,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.050674,88900000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.262,50.0,563.1,BUY,2025-03-04 19:22:00,64013.68,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.168929,139000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.262,588.43,6626.9,BUY,2025-03-04 19:22:00,64063.68,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,1.988069,1030000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.265,26.76,301.45,BUY,2025-03-04 19:22:00,64652.11,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.090435,185000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.265,1.07,12.05,BUY,2025-03-04 19:22:00,64678.87,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.003616,771000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.265,26.65,300.21,BUY,2025-03-04 19:22:00,64679.94,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.090063,562000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.265,157.84,1778.07,BUY,2025-03-04 19:22:00,64706.59,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.53342,40700000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.265,75.0,844.88,BUY,2025-03-04 19:22:00,64864.43,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.253462,1120000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.266,50.0,563.3,BUY,2025-03-04 19:22:00,64939.43,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.168989,542000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.266,449.3,5061.81,BUY,2025-03-04 19:22:00,64989.43,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,1.518544,366000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.266,53.96,607.91,BUY,2025-03-04 19:22:00,65438.73,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.182374,738000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.267,179.87,2026.6,BUY,2025-03-04 19:22:00,65492.69,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.607978,323000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.267,89.4,1007.27,BUY,2025-03-04 19:22:00,65672.56,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.30218,942000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.268,298.0,3357.86,BUY,2025-03-04 19:22:00,65761.96,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,1.007359,569000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.269,13.22,148.98,BUY,2025-03-04 19:22:00,66059.96,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.044692,301000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.27,1.78,20.06,BUY,2025-03-04 19:22:00,66073.18,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.006018,184000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.27,50.0,563.5,BUY,2025-03-04 19:22:00,66074.96,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.169049,65600000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.27,138.71,1563.26,BUY,2025-03-04 19:22:00,66124.96,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.468978,860000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.271,4.17,47.0,BUY,2025-03-04 19:22:00,66263.67,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.0141,162000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.271,449.3,5064.06,BUY,2025-03-04 19:22:00,66267.84,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,1.519218,1110000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.271,8.9,100.31,BUY,2025-03-04 19:22:00,66717.14,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.030093,453000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.272,179.87,2027.49,BUY,2025-03-04 19:22:00,66726.04,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.608248,958000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.272,76.49,862.2,BUY,2025-03-04 19:22:00,66905.91,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.258658,1100000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.273,3.28,36.98,BUY,2025-03-04 19:22:00,66982.4,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.011092,754000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.273,82.24,927.09,BUY,2025-03-04 19:22:00,66985.68,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.278127,1110000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.273,98.86,1114.45,BUY,2025-03-04 19:22:00,67067.92,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.334334,936000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.273,70.6,795.87,BUY,2025-03-04 19:22:00,67166.78,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.238762,404000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,11.274,50.0,563.7,BUY,2025-03-04 19:22:00,67237.38,Open Long,0.0,0xb0cf0d286e6a454ae6d00420d3d1a902032f00062ad1219a5e30c8cbe2029847,83668871170,True,0.169109,1090000000000000.0,1740000000000.0,2025-03-04,False,0.0,15,Extreme Fear
